name;date;identification;description;x;y
Toneelspelersbuurt;2014-05-06;95413;"Zwerfvuil op straat";4.366283;51.938429
Toneelspelersbuurt;2014-07-04;105398;"Overig";4.366283;51.938429
Toneelspelersbuurt;2014-07-04;105404;"Overig";4.366283;51.938429
Toneelspelersbuurt;2014-08-10;110977;"Overig";4.366283;51.938429
Toneelspelersbuurt;2014-08-11;111061;"Overig";4.366283;51.938429
Toneelspelersbuurt;2014-08-11;111067;"Zwerfvuil op straat";4.366283;51.938429
Toneelspelersbuurt;2014-09-11;116123;"Mini-container Papier Huis -Aan -Huis; MC PHH Zoekgeraakt/kwijt";4.366283;51.938429
Toneelspelersbuurt;2014-10-16;121195;"Verkeers- of straatnaambord/paal; Verkeerspaal scheef";4.366283;51.938429
Toneelspelersbuurt;2014-12-19;130253;"Riolering water op straat";4.366283;51.938429
Toneelspelersbuurt;2014-12-30;131181;"Grofvuil; GV Onjuist aangeboden";4.366283;51.938429
Toneelspelersbuurt;2015-01-17;133789;"Verkeers- of straatnaambord/paal; Verkeerspaal scheef";4.366283;51.938429
Toneelspelersbuurt;2015-01-28;135362;"Straatverlichting; OV 1 lamp stuk";4.366283;51.938429
Toneelspelersbuurt;2015-03-17;142622;"WC Huisvuil met pas; WC HV MP Trommel geblokkeerd";4.366283;51.938429
Toneelspelersbuurt;2015-04-17;147902;"Gat in de bestrating";4.366283;51.938429
Toneelspelersbuurt;2015-04-22;148596;"Wijkcontainers / AAP Kunststof; WC Kunststof Volle containers";4.366283;51.938429
Toneelspelersbuurt;2015-05-05;150384;"Riolering water op straat";4.366283;51.938429
Toneelspelersbuurt;2014-01-15;76858;"WC Huisvuil met pas; WC HV MP Nieuwe bewoner heeft geen pas";4.370687;51.940034
Toneelspelersbuurt;2014-02-12;80080;"Grofvuil; GV Onjuist aangeboden";4.370687;51.940034
Toneelspelersbuurt;2014-03-10;84864;"Gat in de bestrating";4.370687;51.940034
Toneelspelersbuurt;2014-03-11;85250;"Verzakking - plaatselijk";4.370687;51.940034
Toneelspelersbuurt;2014-03-12;85790;"Losse stoeptegel";4.370687;51.940034
Toneelspelersbuurt;2014-03-13;85830;"Losse stoeptegel";4.370687;51.940034
Toneelspelersbuurt;2014-03-18;86849;"Grofvuil; GV Onjuist aangeboden";4.370687;51.940034
Toneelspelersbuurt;2014-05-12;96375;"Straatverlichting; OV 1 lamp stuk";4.370687;51.940034
Toneelspelersbuurt;2014-05-13;96797;"Straatverlichting; OV 1 lamp stuk";4.370687;51.940034
Toneelspelersbuurt;2014-05-23;98484;"Bomen; Bomen snoeien";4.370687;51.940034
Toneelspelersbuurt;2014-05-26;98712;"WC Huisvuil met pas; WC HV MP Nog geen pas ontvangen";4.370687;51.940034
Toneelspelersbuurt;2014-07-14;106824;"Gedrag personen; hinderlijk gedrag";4.370687;51.940034
Toneelspelersbuurt;2014-07-21;108062;"Bomen; Bomen snoeien";4.370687;51.940034
Toneelspelersbuurt;2014-07-29;109363;"Bomen; Bomen beschadigd";4.370687;51.940034
Toneelspelersbuurt;2014-08-04;110231;"Afvalbak; Verzoek plaatsing afvalbak";4.370687;51.940034
Toneelspelersbuurt;2014-09-04;114701;"Verzakking - plaatselijk";4.370687;51.940034
Toneelspelersbuurt;2014-09-09;115721;"Overig";4.370687;51.940034
Toneelspelersbuurt;2014-09-10;115744;"Overig";4.370687;51.940034
Toneelspelersbuurt;2014-09-22;117748;"Straatverlichting; OV 1 lamp stuk";4.370687;51.940034
Toneelspelersbuurt;2014-09-27;118554;"Straatverlichting; OV meer lampen stuk";4.370687;51.940034
Toneelspelersbuurt;2014-09-29;118687;"Wijkcontainers Huisvuil; WC HV Volle containers";4.370687;51.940034
Toneelspelersbuurt;2014-09-29;118688;"WC Huisvuil met pas; WC HV MP Trommel geblokkeerd";4.370687;51.940034
Toneelspelersbuurt;2014-10-01;119152;"Parkeeroverlast; aanhangers / caravans";4.370687;51.940034
Toneelspelersbuurt;2014-10-09;120186;"Brugdek beschadigd";4.370687;51.940034
Toneelspelersbuurt;2014-10-13;120716;"Afvalbak; Afvalbak beschadigd/kapot/verdwenen";4.370687;51.940034
Toneelspelersbuurt;2014-10-14;120899;"Autowrakken";4.370687;51.940034
Toneelspelersbuurt;2014-10-29;123015;"Parkeeroverlast; aanhangers / caravans";4.370687;51.940034
Toneelspelersbuurt;2014-10-29;123016;"Grofvuil; GV Onjuist aangeboden";4.370687;51.940034
Toneelspelersbuurt;2014-06-16;102046;"Bomen; Bomen snoeien";4.367673;51.940473
Toneelspelersbuurt;2014-12-03;128069;"WC Huisvuil met pas; WC HV MP Trommel geblokkeerd";4.370687;51.940034
Toneelspelersbuurt;2014-12-08;128679;"Op bestrating en in het groen; Overlast bladeren/bloesem in beplanting/gazon";4.370687;51.940034
Toneelspelersbuurt;2014-12-22;130445;"Mini-container Huisvuil; Aanbod te laat";4.370687;51.940034
Toneelspelersbuurt;2014-12-22;130574;"Mini-container Huisvuil; MC HV Niet geleegd";4.370687;51.940034
Toneelspelersbuurt;2015-01-05;131786;"Straatverlichting; OV 1 lamp stuk";4.370687;51.940034
Toneelspelersbuurt;2015-01-30;135815;"Verzakking - plaatselijk";4.370687;51.940034
Toneelspelersbuurt;2015-01-30;135816;"Gazon en gras; Gazon en gras beschadigd, kuilen, sporen";4.370687;51.940034
Toneelspelersbuurt;2015-01-30;135818;"Bestrating los/scheef/omhoogst. geen wortelopdruk";4.370687;51.940034
Toneelspelersbuurt;2015-02-10;137244;"WC Huisvuil met pas; WC HV MP Trommel geblokkeerd";4.370687;51.940034
Toneelspelersbuurt;2015-02-19;138730;"Overig";4.370687;51.940034
Toneelspelersbuurt;2015-02-24;139340;"Bestrating los/scheef/omhoogst. geen wortelopdruk";4.370687;51.940034
Toneelspelersbuurt;2015-03-11;141584;"Wijkcontainers Huisvuil; WC HV Huisvuil ernaast";4.370687;51.940034
Toneelspelersbuurt;2015-03-13;142088;"Straatverlichting; OV 1 lamp stuk";4.370687;51.940034
Toneelspelersbuurt;2015-03-23;143533;"Plaagdierbestrijding dode plaagdieren (stank)";4.370687;51.940034
Toneelspelersbuurt;2015-03-27;144530;"Wijkcontainers Huisvuil; WC HV Beschadigd";4.370687;51.940034
Toneelspelersbuurt;2015-04-08;146174;"Wijkcontainers / AAP Kunststof; WC Kunststof Volle containers";4.370687;51.940034
Toneelspelersbuurt;2015-04-08;146184;"Op bestrating en in het groen; Overlast van zwerfvuil op verharding";4.370687;51.940034
Toneelspelersbuurt;2015-04-13;147040;"Wijkcontainers Huisvuil; WC HV Volle containers";4.370687;51.940034
Toneelspelersbuurt;2015-04-13;147041;"Wijkcontainers / AAP Kunststof; WC Kunststof Volle containers";4.370687;51.940034
Toneelspelersbuurt;2015-04-23;148899;"Hondenoverlast; Overlast van hondenpoep";4.370687;51.940034
Toneelspelersbuurt;2015-04-30;149711;"Speeltoestellen; Speeltoestellen beschadigd/kapot/verdwenen";4.370687;51.940034
Toneelspelersbuurt;2015-05-29;154136;"Speeltoestellen; Speeltoestellen beschadigd/kapot/verdwenen";4.370687;51.940034
Toneelspelersbuurt;2015-06-01;154382;"Mini-container GFT; MC GFT Rommel na legen";4.370687;51.940034
Toneelspelersbuurt;2015-06-02;154740;"WC Huisvuil met pas; WC HV MP Trommel geblokkeerd";4.370687;51.940034
Toneelspelersbuurt;2015-06-07;155602;"Overig";4.370687;51.940034
Toneelspelersbuurt;2015-06-07;155603;"Losse stoeptegel";4.370687;51.940034
Toneelspelersbuurt;2015-06-10;156322;"Op bestrating en in het groen; Overlast bladeren/bloesem op straat";4.370687;51.940034
Toneelspelersbuurt;2015-06-10;156324;"WC Huisvuil met pas; WC HV MP Trommel geblokkeerd";4.370687;51.940034
Toneelspelersbuurt;2014-01-09;76503;"Op bestrating en in het groen; Overlast bladeren/bloesem in beplanting/gazon";4.367164;51.939309
Toneelspelersbuurt;2014-01-09;76504;"Bomen; Bomen takken gebroken";4.367164;51.939309
Toneelspelersbuurt;2014-02-06;78968;"Straatverlichting; OV lichtmast: deksel weg / open (SPOED)";4.367164;51.939309
Toneelspelersbuurt;2014-02-07;79218;"Op bestrating en in het groen; Overlast bladeren/bloesem op straat";4.367164;51.939309
Toneelspelersbuurt;2014-02-15;80500;"Overig";4.367164;51.939309
Toneelspelersbuurt;2014-02-17;80579;"Overig";4.367164;51.939309
Toneelspelersbuurt;2014-03-18;86942;"Beplanting; Beplanting snoeien";4.367164;51.939309
Toneelspelersbuurt;2014-03-20;87385;"Mini-container Huisvuil; MC HV Omruilen groter/kleiner";4.367164;51.939309
Toneelspelersbuurt;2014-04-29;94607;"Beplanting; Beplanting plantvak beschadigd";4.367164;51.939309
Toneelspelersbuurt;2014-11-04;123826;"Straatverlichting; OV 1 lamp stuk";4.367164;51.939309
Toneelspelersbuurt;2014-12-02;127949;"Kapotte straatverlichting";4.367164;51.939309
Toneelspelersbuurt;2015-01-12;132894;"In water; Drijfvuil in sloten/vijvers(niet bevaarbaar water)";4.367164;51.939309
Toneelspelersbuurt;2015-01-13;133045;"Straatverlichting; OV meer lampen stuk";4.367164;51.939309
Toneelspelersbuurt;2015-01-21;134318;"Verzakking - plaatselijk";4.367164;51.939309
Toneelspelersbuurt;2015-01-27;135175;"Vragen over de buitenruimte (niets stuk)";4.367164;51.939309
Toneelspelersbuurt;2015-01-27;135183;"Hondenoverlast; Overlast van hondenpoep";4.367164;51.939309
Toneelspelersbuurt;2015-02-15;137920;"Bomen; Bomen snoeien";4.367164;51.939309
Toneelspelersbuurt;2015-02-15;137921;"Gazon en gras; Gazon en gras beschadigd, kuilen, sporen";4.367164;51.939309
Toneelspelersbuurt;2015-02-18;138434;"Straatverlichting; OV 1 lamp stuk";4.367164;51.939309
Toneelspelersbuurt;2015-05-12;151417;"Straatverlichting; OV 1 lamp stuk";4.367164;51.939309
Toneelspelersbuurt;2015-05-14;151879;"Straatverlichting; OV meer lampen stuk";4.367164;51.939309
Toneelspelersbuurt;2014-01-03;76073;"Wijkcontainers GFT; WC GFT Niet goed teruggezet";4.367673;51.940473
Toneelspelersbuurt;2014-01-31;77877;"Straatverlichting; OV 1 lamp stuk";4.367673;51.940473
Toneelspelersbuurt;2014-03-27;88951;"Vraag over bestrating (niets stuk)";4.367673;51.940473
Toneelspelersbuurt;2014-05-21;98057;"Bomen; Bomen gevaarlijke situatie";4.367673;51.940473
Toneelspelersbuurt;2014-05-22;98383;"Rommel achtergebleven na werkzaamheden";4.367673;51.940473
Toneelspelersbuurt;2014-06-23;103417;"Graffiti & beplakking";4.367673;51.940473
Toneelspelersbuurt;2014-06-24;103442;"Graffiti & beplakking";4.367673;51.940473
Toneelspelersbuurt;2014-07-07;105787;"Gedrag personen; hinderlijk gedrag";4.367673;51.940473
Toneelspelersbuurt;2014-08-19;112200;"Overig";4.367673;51.940473
Toneelspelersbuurt;2014-11-23;126500;"Hondenoverlast; Overlast van hondenpoep";4.367673;51.940473
Toneelspelersbuurt;2014-12-11;129206;"WC Huisvuil met pas; WC HV MP Nieuwe bewoner heeft geen pas";4.367673;51.940473
Toneelspelersbuurt;2015-02-21;138919;"Bestrating los/scheef/omhoogst. geen wortelopdruk";4.367673;51.940473
Toneelspelersbuurt;2015-03-02;140064;"WC Huisvuil met pas; WC HV MP Beschadigd";4.367673;51.940473
Toneelspelersbuurt;2015-04-21;148388;"Vraag over bestrating (niets stuk)";4.367673;51.940473
Toneelspelersbuurt;2015-06-06;155583;"Zwerfvuil op straat";4.367673;51.940473
Toneelspelersbuurt;2014-03-12;85746;"Slecht wegdek";4.368492;51.94002
Toneelspelersbuurt;2014-03-12;85747;"Bestrating los/scheef/omhoogst. geen wortelopdruk";4.368492;51.94002
Toneelspelersbuurt;2014-03-12;85749;"Slecht wegdek";4.368492;51.94002
Toneelspelersbuurt;2014-05-15;97105;"Verkeerslichten; VRI verkeerslicht stuk";4.368492;51.94002
Toneelspelersbuurt;2014-05-28;99217;"Mini-container GFT; MC GFT Zoekgeraakt/kwijt";4.368492;51.94002
Toneelspelersbuurt;2014-08-29;113794;"Verkeerslichten; VRI verkeerslicht stuk";4.368492;51.94002
Toneelspelersbuurt;2014-09-05;114960;"Bestrating los/scheef/omhoogst. geen wortelopdruk";4.368492;51.94002
Toneelspelersbuurt;2014-09-08;115228;"Straatverlichting; OV meer lampen stuk";4.368492;51.94002
Toneelspelersbuurt;2014-09-08;115436;"Straatverlichting; OV meer lampen stuk";4.368492;51.94002
Toneelspelersbuurt;2014-10-24;122410;"Bomen; Bomen snoeien";4.368492;51.94002
Toneelspelersbuurt;2014-12-09;128782;"Gladheid - overlast";4.368492;51.94002
Toneelspelersbuurt;2014-12-23;130699;"Overig";4.368492;51.94002
Toneelspelersbuurt;2015-01-22;134658;"Kapotte straatverlichting";4.368492;51.94002
Toneelspelersbuurt;2015-03-16;142505;"Losse stoeptegel";4.368492;51.94002
Toneelspelersbuurt;2015-03-18;142823;"Losse stoeptegel";4.368492;51.94002
Toneelspelersbuurt;2015-03-29;144643;"Losse stoeptegel";4.368492;51.94002
Toneelspelersbuurt;2014-05-28;99173;"Parkeeroverlast; geen vergunning";4.372554;51.939164
Toneelspelersbuurt;2014-05-28;99182;"Markering; Markering ontbreekt";4.372554;51.939164
Singelkwartier;2015-05-28;154098;"Zwerfvuil op straat";4.408246;51.919378
Singelkwartier;2014-01-09;76459;"Bomen; Bomen snoeien";4.408246;51.919378
Singelkwartier;2014-01-28;77616;"Grofvuil; GV Onjuist aangeboden";4.408246;51.919378
Singelkwartier;2014-02-10;79461;"WC Huisvuil met pas; WC HV MP Volle containers";4.408246;51.919378
Singelkwartier;2014-02-11;79758;"Zwerfvuil op straat";4.408246;51.919378
Singelkwartier;2014-02-11;79762;"Zwerfvuil op straat";4.408246;51.919378
Singelkwartier;2014-03-11;85198;"Gedrag personen; hinderlijk gedrag";4.408246;51.919378
Singelkwartier;2014-03-28;89079;"WC Huisvuil met pas; WC HV MP Beschadigd";4.408246;51.919378
Singelkwartier;2014-03-31;89408;"Op bestrating en in het groen; Overlast van zwerfvuil op verharding";4.408246;51.919378
Singelkwartier;2014-04-11;91781;"Straatverlichting; OV 1 lamp stuk";4.408246;51.919378
Singelkwartier;2014-04-22;93300;"WC Huisvuil met pas; WC HV MP Pasje stuk";4.408246;51.919378
Singelkwartier;2014-04-23;93540;"Op bestrating en in het groen; Overlast bladeren/bloesem op straat";4.408246;51.919378
Singelkwartier;2014-04-24;93822;"Overig";4.408246;51.919378
Singelkwartier;2014-04-24;93830;"Overig";4.408246;51.919378
Singelkwartier;2014-04-27;94236;"Zwerfvuil op straat";4.408246;51.919378
Singelkwartier;2014-04-28;94405;"Zwerfvuil op straat";4.408246;51.919378
Singelkwartier;2014-05-08;96066;"Bomen; Bomen snoeien";4.408246;51.919378
Singelkwartier;2014-05-11;96270;"Onkruid";4.408246;51.919378
Singelkwartier;2014-05-12;96289;"Onkruid";4.408246;51.919378
Singelkwartier;2014-05-19;97531;"Op bestrating en in het groen; Glasscherven op openbaar gebied";4.408246;51.919378
Singelkwartier;2014-05-19;97533;"Op bestrating en in het groen; Onkruid op bestrating";4.408246;51.919378
Singelkwartier;2014-05-26;98719;"";4.408246;51.919378
Singelkwartier;2014-06-02;99648;"Overig";4.408246;51.919378
Singelkwartier;2014-06-02;99787;"Overig";4.408246;51.919378
Singelkwartier;2014-06-30;104375;"Overig";4.408246;51.919378
Singelkwartier;2014-06-30;104400;"Overig";4.408246;51.919378
Singelkwartier;2014-07-06;105536;"Zwerfvuil op straat";4.408246;51.919378
Singelkwartier;2014-07-07;105619;"Zwerfvuil op straat";4.408246;51.919378
Singelkwartier;2014-07-07;105687;"Graffiti; Graffiti op objecten/muren";4.408246;51.919378
Singelkwartier;2014-07-28;109080;"Afvalbakken; Afvalbak vol";4.408246;51.919378
Singelkwartier;2014-08-06;110502;"Beplanting; Beplanting onkruid";4.408246;51.919378
Singelkwartier;2014-09-08;115333;"Op bestrating en in het groen; Olie op straat";4.408246;51.919378
Singelkwartier;2014-09-08;115430;"Beton, hout of kunststofpaal; Beton, hout of kunststofpaal omvergereden";4.408246;51.919378
Singelkwartier;2014-09-16;116734;"Zwerfvuil op straat";4.408246;51.919378
Singelkwartier;2014-09-16;116743;"Zwerfvuil op straat";4.408246;51.919378
Singelkwartier;2014-09-22;117502;"Overig";4.408246;51.919378
Singelkwartier;2014-09-22;117512;"Overig";4.408246;51.919378
Singelkwartier;2014-10-16;121101;"Parkeeroverlast; aanhangers / caravans";4.408246;51.919378
Singelkwartier;2014-10-16;121125;"WC Huisvuil met pas; WC HV MP Volle containers";4.408246;51.919378
Singelkwartier;2014-10-27;122640;"Grofvuil; GV Onjuist aangeboden";4.408246;51.919378
Singelkwartier;2014-11-06;124163;"Op bestrating en in het groen; Overlast bladeren/bloesem op straat";4.408246;51.919378
Singelkwartier;2014-11-12;124963;"WC Huisvuil met pas; WC HV MP Trommel geblokkeerd";4.408246;51.919378
Singelkwartier;2014-11-14;125331;"Gedrag personen; hinderlijk gedrag";4.408246;51.919378
Singelkwartier;2014-12-14;129439;"Zwerfvuil op straat";4.408246;51.919378
Singelkwartier;2014-12-17;129882;"Beton, hout of kunststofpaal; Beton, hout of kunststofpaal omvergereden";4.408246;51.919378
Singelkwartier;2014-12-23;130692;"Op bestrating en in het groen; Overlast bladeren/bloesem op straat";4.408246;51.919378
Singelkwartier;2015-01-27;135084;"Parkeerautomaten; Buiten werking";4.408246;51.919378
Singelkwartier;2015-02-12;137567;"Parkeeroverlast; aanhangers / caravans";4.408246;51.919378
Singelkwartier;2015-02-13;137771;"Parkeerautomaten; Buiten werking";4.408246;51.919378
Singelkwartier;2015-02-18;138536;"WC Huisvuil met pas; WC HV MP Nieuwe bewoner heeft geen pas";4.408246;51.919378
Singelkwartier;2015-03-16;142245;"Zwerfvuil op straat";4.408246;51.919378
Singelkwartier;2015-03-19;143017;"Parkeeroverlast; aanhangers / caravans";4.408246;51.919378
Singelkwartier;2015-03-19;143020;"Beton, hout of kunststofpaal; Beton, hout of kunststofpaal staat scheef/los";4.408246;51.919378
Singelkwartier;2015-03-20;143254;"Op bestrating en in het groen; Overlast van zwerfvuil op het gazon";4.408246;51.919378
Singelkwartier;2015-03-26;144203;"Parkeeroverlast; aanhangers / caravans";4.408246;51.919378
Singelkwartier;2015-04-24;149053;"Parkeerautomaten; Buiten werking";4.408246;51.919378
Singelkwartier;2015-05-11;151130;"(Brom)fietsen; (brom)fietswrakken";4.408246;51.919378
Singelkwartier;2015-05-13;151651;"Grofvuil; GV Onjuist aangeboden";4.408246;51.919378
Singelkwartier;2015-05-18;152153;"Op bestrating en in het groen; Overlast bladeren/bloesem op straat";4.408246;51.919378
Singelkwartier;2015-05-25;153252;"Zwerfvuil op straat";4.408246;51.919378
Singelkwartier;2015-05-27;153626;"Zwerfvuil op straat";4.408246;51.919378
Singelkwartier;2015-06-17;157655;"Op bestrating en in het groen; Overlast van zwerfvuil op verharding";4.408246;51.919378
Singelkwartier;2015-06-18;157844;"Zwerfvuil op straat";4.408246;51.919378
Singelkwartier;2014-02-28;82674;"Afvalbakken; Afvalbak vol";4.40919;51.919448
Singelkwartier;2014-04-14;92053;"Zwerfvuil op straat";4.40919;51.919448
Singelkwartier;2014-02-25;81924;"Beton, hout of kunststofpaal; Beton, hout of kunststofpaal omvergereden";4.40919;51.919448
Singelkwartier;2014-03-03;83174;"Parkeerautomaten; Buiten werking";4.40919;51.919448
Singelkwartier;2014-03-10;84850;"WC Huisvuil met pas; WC HV MP Volle containers";4.40919;51.919448
Singelkwartier;2014-03-19;87159;"Op bestrating en in het groen; Overlast bladeren/bloesem op straat";4.40919;51.919448
Singelkwartier;2014-04-10;91584;"Parkeeroverlast; aanhangers / caravans";4.40919;51.919448
Singelkwartier;2014-04-11;91867;"Beton, hout of kunststofpaal; Beton, hout of kunststofpaal omvergereden";4.40919;51.919448
Singelkwartier;2014-04-11;91928;"Beton, hout of kunststofpaal; Beton, hout of kunststofpaal staat scheef/los";4.40919;51.919448
Singelkwartier;2014-04-13;91993;"Zwerfvuil op straat";4.40919;51.919448
Singelkwartier;2014-04-22;93166;"WC Huisvuil met pas; WC HV MP Huisvuil ernaast";4.40919;51.919448
Singelkwartier;2014-05-01;95044;"Beton, hout of kunststofpaal; Beton, hout of kunststofpaal omvergereden";4.40919;51.919448
Singelkwartier;2014-05-09;96202;"Grofvuil; GV Onjuist aangeboden";4.40919;51.919448
Singelkwartier;2014-06-04;100368;"WC Huisvuil met pas; WC HV MP Beschadigd";4.40919;51.919448
Singelkwartier;2014-06-10;101025;"WC Huisvuil met pas; WC HV MP Volle containers";4.40919;51.919448
Singelkwartier;2014-06-10;101057;"WC Huisvuil met pas; WC HV MP Huisvuil ernaast";4.40919;51.919448
Singelkwartier;2014-06-30;104386;"Op bestrating en in het groen; Overlast van zwerfvuil op verharding";4.40919;51.919448
Singelkwartier;2014-06-30;104388;"WC Huisvuil met pas; WC HV MP Huisvuil ernaast";4.40919;51.919448
Singelkwartier;2014-06-30;104390;"WC Huisvuil met pas; WC HV MP Volle containers";4.40919;51.919448
Singelkwartier;2014-07-03;105203;"Beton, hout of kunststofpaal; Beton, hout of kunststofpaal staat scheef/los";4.40919;51.919448
Singelkwartier;2014-07-15;107144;"Speeltoestellen; Speeltoestellen beschadigd/kapot/verdwenen";4.40919;51.919448
Singelkwartier;2014-07-18;107819;"Plaagdierbestrijding Overig";4.40919;51.919448
Singelkwartier;2014-07-21;107967;"Grofvuil; GV Onjuist aangeboden";4.40919;51.919448
Singelkwartier;2014-07-24;108625;"Afvalbakken; Afvalbak vol";4.40919;51.919448
Singelkwartier;2014-07-24;108646;"Op bestrating en in het groen; Onkruid op bestrating";4.40919;51.919448
Singelkwartier;2014-07-28;109131;"Beplanting; Beplanting onkruid";4.40919;51.919448
Singelkwartier;2014-08-07;110722;"Beplanting; Beplanting snoeien";4.40919;51.919448
Singelkwartier;2014-08-25;113000;"Riolering water op straat bij kolk/put";4.40919;51.919448
Singelkwartier;2014-09-09;115571;"Bomen; Bomen snoeien";4.40919;51.919448
Singelkwartier;2014-09-29;118667;"Parkeerautomaten; Buiten werking";4.40919;51.919448
Singelkwartier;2014-10-02;119240;"Grofvuil; GV Onjuist aangeboden";4.40919;51.919448
Singelkwartier;2014-10-16;121122;"Beplanting; Beplanting onkruid";4.40919;51.919448
Singelkwartier;2014-11-20;126237;"Riolering stankoverlast";4.40919;51.919448
Singelkwartier;2014-12-22;130483;"WC Huisvuil met pas; WC HV MP Trommel geblokkeerd";4.40919;51.919448
Singelkwartier;2014-12-22;130489;"WC Huisvuil met pas; WC HV MP Trommel geblokkeerd";4.40919;51.919448
Singelkwartier;2014-12-23;130706;"Afvalbak; Verzoek plaatsing afvalbak";4.40919;51.919448
Singelkwartier;2014-12-31;131273;"Straatverlichting; OV meer lampen stuk";4.40919;51.919448
Singelkwartier;2014-12-31;131263;"Straatverlichting; OV 1 lamp stuk";4.40919;51.919448
Singelkwartier;2015-01-07;132062;"Straatverlichting; OV 1 lamp stuk";4.40919;51.919448
Singelkwartier;2015-01-08;132302;"Straatverlichting; OV 1 lamp stuk";4.40919;51.919448
Singelkwartier;2015-01-09;132516;"Parkeerautomaten; Buiten werking";4.40919;51.919448
Singelkwartier;2015-01-09;132529;"Parkeerautomaten; Buiten werking";4.40919;51.919448
Singelkwartier;2015-01-09;132584;"Parkeerautomaten; Buiten werking";4.40919;51.919448
Singelkwartier;2015-01-12;132728;"Riolering water op straat bij kolk/put";4.40919;51.919448
Singelkwartier;2015-01-13;133159;"Parkeerautomaten; Buiten werking";4.40919;51.919448
Singelkwartier;2015-01-14;133230;"Straatverlichting; OV meer lampen stuk";4.40919;51.919448
Singelkwartier;2015-01-14;133233;"Parkeerautomaten; Buiten werking";4.40919;51.919448
Singelkwartier;2015-01-19;133852;"Parkeerautomaten; Buiten werking";4.40919;51.919448
Singelkwartier;2015-01-18;133801;"Overig";4.40919;51.919448
Singelkwartier;2015-01-19;133836;"Straatverlichting; OV meer lampen stuk";4.40919;51.919448
Singelkwartier;2015-01-21;134342;"Straatverlichting; OV meer lampen stuk";4.40919;51.919448
Singelkwartier;2015-01-23;134705;"Parkeerautomaten; Buiten werking";4.40919;51.919448
Singelkwartier;2015-01-26;134915;"Parkeerautomaten; Buiten werking";4.40919;51.919448
Singelkwartier;2015-01-27;135136;"Parkeerautomaten; Buiten werking";4.40919;51.919448
Singelkwartier;2015-01-28;135340;"Parkeerautomaten; Buiten werking";4.40919;51.919448
Singelkwartier;2015-01-29;135567;"Parkeerautomaten; Buiten werking";4.40919;51.919448
Singelkwartier;2015-01-30;135728;"Parkeerautomaten; Buiten werking";4.40919;51.919448
Singelkwartier;2015-02-02;135918;"Parkeerautomaten; Buiten werking";4.40919;51.919448
Singelkwartier;2015-02-02;135977;"Parkeerautomaten; Buiten werking";4.40919;51.919448
Singelkwartier;2015-02-02;136021;"Grofvuil; GV Onjuist aangeboden";4.40919;51.919448
Singelkwartier;2015-02-05;136607;"Parkeerautomaten; Buiten werking";4.40919;51.919448
Singelkwartier;2015-02-09;136992;"Parkeerautomaten; Buiten werking";4.40919;51.919448
Singelkwartier;2015-04-24;148925;"Parkeerautomaten; Buiten werking";4.40919;51.919448
Singelkwartier;2015-02-10;137182;"Parkeerautomaten; Buiten werking";4.40919;51.919448
Singelkwartier;2015-02-10;137264;"Huisaansluiting afgebroken";4.40919;51.919448
Singelkwartier;2015-02-11;137366;"Overig";4.40919;51.919448
Singelkwartier;2015-02-11;137388;"Parkeerautomaten; Buiten werking";4.40919;51.919448
Singelkwartier;2015-02-11;137396;"Parkeerautomaten; Buiten werking";4.40919;51.919448
Singelkwartier;2015-02-12;137695;"Parkeerautomaten; Buiten werking";4.40919;51.919448
Singelkwartier;2015-02-12;137720;"Parkeerautomaten; Buiten werking";4.40919;51.919448
Singelkwartier;2015-02-26;139658;"Grofvuil; GV Onjuist aangeboden";4.40919;51.919448
Singelkwartier;2015-03-05;140749;"Parkeerautomaten; Buiten werking";4.40919;51.919448
Singelkwartier;2015-03-11;141587;"Parkeerautomaten; Buiten werking";4.40919;51.919448
Singelkwartier;2015-03-13;142032;"Parkeerautomaten; Buiten werking";4.40919;51.919448
Singelkwartier;2015-03-16;142434;"Parkeerautomaten; Buiten werking";4.40919;51.919448
Singelkwartier;2015-03-18;142796;"Op bestrating en in het groen; Overlast van zwerfvuil op verharding";4.40919;51.919448
Singelkwartier;2015-03-24;143849;"Parkeerautomaten; Buiten werking";4.40919;51.919448
Singelkwartier;2015-03-27;144526;"Parkeerautomaten; Buiten werking";4.40919;51.919448
Singelkwartier;2015-03-27;144527;"Parkeerautomaten; Buiten werking";4.40919;51.919448
Singelkwartier;2015-04-02;145436;"Parkeerautomaten; Buiten werking";4.40919;51.919448
Singelkwartier;2015-04-07;145963;"Parkeerautomaten; Buiten werking";4.40919;51.919448
Singelkwartier;2015-04-13;147071;"WC Huisvuil met pas; WC HV MP Trommel geblokkeerd";4.40919;51.919448
Singelkwartier;2015-05-07;150671;"Parkeerautomaten; Buiten werking";4.40919;51.919448
Singelkwartier;2015-05-11;151347;"Parkeerautomaten; Buiten werking";4.40919;51.919448
Singelkwartier;2015-05-13;151639;"Parkeerautomaten; Buiten werking";4.40919;51.919448
Singelkwartier;2015-05-18;152303;"Verkeers- of straatnaambord/paal; Verkeerspaal scheef";4.40919;51.919448
Singelkwartier;2015-05-20;152757;"Op bestrating en in het groen; Overlast van zwerfvuil op verharding";4.40919;51.919448
Singelkwartier;2015-05-22;153157;"Gehandicaptenparkeerplaats; Vragen over plaatsing";4.40919;51.919448
Singelkwartier;2015-06-08;155744;"Afvalbakken; Afvalbak vol";4.40919;51.919448
